DDI-DrugBank.d84.s1.p12,;,Exjade,;,aluminum,;,Exjade,;,aluminum,;,1,;,"taken",;,"lower|affin|aluminum",;,"antacid",;,"",;,"",;,advise
DDI-DrugBank.d508.s1.p11,;,acetylsalicylic acid,;,Activase,;,acetylsalicylic,;,Activase,;,11,;,"may|increas|risk|bleed|administ|prior",;,"addit|bleed|associ",;,"",;,"risk|prior",;,"",;,int
DDI-DrugBank.d8.s4.p0,;,Cimetidine,;,ALFENTA,;,Cimetidine,;,ALFENTA,;,2,;,"reduc|clearanc",;,"",;,"",;,"reduc|clearanc",;,"",;,mechanism
DDI-DrugBank.d508.s1.p14,;,Abciximab,;,Activase,;,Abciximab,;,Activase,;,9,;,"may|increas|risk|bleed|administ|prior",;,"addit|bleed|associ",;,"",;,"risk|prior",;,"",;,effect
DDI-DrugBank.d548.s4.p0,;,Paroxetine,;,duloxetine,;,Paroxetine,;,duloxetine,;,5,;,"mg|increas|concentr",;,"",;,"mg|greater|degre",;,"mg|concentr",;,"",;,mechanism
DDI-DrugBank.d94.s13.p7,;,EQUETROTM,;,primidone,;,EQUETROTM,;,primidone,;,8,;,"increas|plasma|level|follow",;,"",;,"patient|titrat|stabl",;,"plasma|level",;,"",;,mechanism
DDI-DrugBank.d94.s13.p6,;,EQUETROTM,;,Phenytoin,;,EQUETROTM,;,Phenytoin,;,7,;,"increas|plasma|level|follow",;,"",;,"patient|titrat|stabl",;,"plasma|level",;,"",;,mechanism
DDI-DrugBank.d94.s13.p5,;,EQUETROTM,;,Clomipramine HCl,;,EQUETROTM,;,Clomipramine,;,5,;,"increas|plasma|level|follow",;,"",;,"patient|titrat|stabl",;,"plasma|level",;,"",;,mechanism
DDI-DrugBank.d99.s19.p0,;,amitriptyline HCl,;,anticholinergic,;,amitriptyline,;,anticholinergic,;,1,;,"administ",;,"report",;,"c|agent|particularli",;,"",;,"",;,effect
DDI-DrugBank.d4.s2.p0,;,dyphylline,;,probenecid,;,dyphylline,;,probenecid,;,0,;,"",;,"administr",;,"compet|tubular|shown",;,"",;,"",;,mechanism
DDI-DrugBank.d158.s16.p2,;,Amphetamines,;,meperidine,;,Amphetamines,;,meperidine,;,3,;,"potenti|analges|effect",;,"",;,"",;,"effect",;,"",;,effect
DDI-DrugBank.d347.s6.p1,;,gemifloxacin,;,aluminum,;,gemifloxacin,;,aluminum,;,6,;,"significantli|reduc|concomit|administr|antacid|contain",;,"absorpt|oral",;,"m",;,"administr|contain",;,"",;,mechanism
DDI-DrugBank.d416.s2.p0,;,Probenecid,;,PAH,;,Probenecid,;,PAH,;,6,;,"depress|tubular|secret|certain|weak|acid",;,"",;,"",;,"depress|secret|acid",;,"",;,mechanism
DDI-MedLine.d85.s7.p0,;,Misonidazole,;,CCNU,;,Misonidazole,;,CCNU,;,4,;,"reduc|activ|oral",;,"",;,"dose|modifi|factor",;,"activ",;,"",;,effect
DDI-DrugBank.d449.s1.p4,;,fluvoxamine,;,Xanax,;,fluvoxamine,;,Xanax,;,3,;,"",;,"",;,"x|dose",;,"",;,"",;,advise
DDI-DrugBank.d416.s0.p1,;,PAH,;,procaine,;,PAH,;,procaine,;,7,;,"cannot|made|signific|patient|receiv",;,"clearanc|measur",;,"",;,"patient",;,"",;,effect
DDI-DrugBank.d536.s5.p0,;,Acarbose,;,digoxin,;,Acarbose,;,digoxin,;,3,;,"shown|chang",;,"",;,"may|requir|digoxin",;,"",;,"",;,mechanism
DDI-DrugBank.d484.s0.p9,;,Etonogestrel,;,Trileptal,;,Etonogestrel,;,Trileptal,;,13,;,"may|interact|follow|acetaminophen|antibiot|ampicillin|anticonvuls",;,"",;,"antifung|atorvastatin|drug",;,"acetaminophen|antibiot|ampicillin|anticonvuls",;,"",;,int
DDI-DrugBank.d288.s5.p5,;,paclitaxel,;,doxorubicin,;,paclitaxel,;,doxorubicin,;,0,;,"",;,"literatur|suggest|plasma",;,"use",;,"",;,"",;,mechanism
DDI-DrugBank.d64.s90.p24,;,hydrochloroquine,;,anticoagulants,;,hydrochloroquine,;,anticoagulants,;,8,;,"may|increas|bleed|produc",;,"reduc|number|blood",;,"without|alter|prothrombin",;,"bleed",;,"",;,effect
DDI-DrugBank.d452.s0.p0,;,thiazide diuretics,;,dihydrotachysterol,;,thiazide,;,dihydrotachysterol,;,4,;,"patient|concurr|treat",;,"",;,"may|caus",;,"diuret|patient",;,"",;,effect
DDI-DrugBank.d162.s13.p0,;,Hydrochlorothiazide,;,non-steroidal anti-inflammatory agents,;,Hydrochlorothiazide,;,non-steroidal,;,0,;,"",;,"",;,"use|patient|observ",;,"",;,"",;,advise
DDI-DrugBank.d64.s90.p27,;,dextran,;,anticoagulants,;,dextran,;,anticoagulants,;,6,;,"may|increas|bleed|produc",;,"reduc|number|blood",;,"without|alter|prothrombin",;,"bleed",;,"",;,effect
DDI-DrugBank.d64.s90.p21,;,dipyridamole,;,anticoagulants,;,dipyridamole,;,anticoagulants,;,9,;,"may|increas|bleed|produc",;,"reduc|number|blood",;,"without|alter|prothrombin",;,"bleed",;,"",;,effect
DDI-DrugBank.d382.s34.p0,;,Aprepitant,;,rifampin,;,Aprepitant,;,rifampin,;,6,;,"drug|induc|activ",;,"coadministr",;,"may|result|reduc",;,"drug|activ",;,"",;,mechanism
DDI-DrugBank.d450.s2.p7,;,Quinidine,;,digoxin,;,Quinidine,;,digoxin,;,10,;,"rais|serum",;,"",;,"concentr|due|reduct",;,"serum",;,"",;,mechanism
DDI-DrugBank.d382.s34.p2,;,Aprepitant,;,phenytoin,;,Aprepitant,;,phenytoin,;,8,;,"drug|induc|activ",;,"coadministr",;,"may|result|reduc",;,"drug|activ",;,"",;,mechanism
DDI-MedLine.d7.s4.p0,;,phenytoin,;,theophylline,;,phenytoin,;,theophylline,;,8,;,"potenti|due|lower|serum",;,"combin",;,"",;,"serum",;,"",;,effect
DDI-MedLine.d34.s0.p0,;,cobalt,;,iron,;,cobalt,;,iron,;,0,;,"",;,"",;,"absorpt",;,"",;,"",;,mechanism
DDI-MedLine.d53.s5.p0,;,1,25(OH)2D3,;,TAM,;,1,25(OH)2D3,;,TAM,;,0,;,"",;,"treatment",;,"enhanc|degre|assess",;,"",;,"",;,effect
DDI-DrugBank.d165.s5.p1,;,itraconazole,;,astemizole,;,itraconazole,;,astemizole,;,10,;,"compar|less|pronounc|effect|system|respons|metabol",;,"vitro|data|suggest",;,"",;,"effect|system|metabol",;,"",;,mechanism
DDI-DrugBank.d222.s0.p0,;,atropine,;,pralidoxime,;,atropine,;,pralidoxime,;,0,;,"",;,"",;,"use|sign|may",;,"",;,"",;,effect
DDI-MedLine.d46.s13.p0,;,fluoxetine,;,cisapride,;,fluoxetine,;,cisapride,;,2,;,"significantli|decreas",;,"",;,"plasma",;,"",;,"",;,mechanism
DDI-DrugBank.d310.s1.p0,;,Nimotop,;,antihypertensive compounds,;,Nimotop,;,antihypertensive,;,4,;,"observ|occasion|intensifi|effect",;,"",;,"taken|concomitantli|patient",;,"effect",;,"",;,effect
DDI-DrugBank.d249.s0.p9,;,diclofenac,;,aspirin,;,diclofenac,;,aspirin,;,5,;,"displac|bind|site|concomit|administr",;,"administr|diclofenac|aspirin",;,"result|lower|plasma",;,"bind|site|administr",;,"",;,mechanism
DDI-DrugBank.d334.s15.p4,;,PRINIVIL,;,potassium,;,PRINIVIL,;,potassium,;,6,;,"diuret",;,"",;,"m|salt|substitut",;,"diuret",;,"",;,effect
DDI-DrugBank.d249.s0.p4,;,diclofenac,;,aspirin,;,diclofenac,;,aspirin,;,0,;,"",;,"administr",;,"recommend|diclofenac|displac",;,"",;,"",;,advise
DDI-DrugBank.d459.s1.p1,;,ENABLEX,;,thioridazine,;,ENABLEX,;,thioridazine,;,10,;,"use|concomitantli|medic|predominantli|metabol|narrow|therapeut",;,"taken",;,"tricycl|antidepress",;,"medic|narrow",;,"",;,advise
DDI-DrugBank.d459.s1.p0,;,ENABLEX,;,flecainide,;,ENABLEX,;,flecainide,;,9,;,"use|concomitantli|medic|predominantli|metabol|narrow|therapeut",;,"taken",;,"tricycl|antidepress",;,"medic|narrow",;,"",;,advise
DDI-DrugBank.d334.s15.p3,;,PRINIVIL,;,amiloride,;,PRINIVIL,;,amiloride,;,5,;,"diuret",;,"",;,"potassium|salt|substitut",;,"diuret",;,"",;,effect
DDI-DrugBank.d459.s1.p2,;,ENABLEX,;,tricyclic antidepressants,;,ENABLEX,;,tricyclic,;,11,;,"use|concomitantli|medic|predominantli|metabol|narrow|therapeut",;,"taken",;,"",;,"medic|narrow",;,"",;,advise
DDI-DrugBank.d94.s11.p9,;,EQUETROTM,;,cyclosporin,;,EQUETROTM,;,cyclosporin,;,14,;,"due|induct|enzym",;,"expect|decreas|plasma",;,"oral|proteas",;,"induct",;,"",;,mechanism
DDI-DrugBank.d94.s11.p8,;,EQUETROTM,;,clozapine,;,EQUETROTM,;,clozapine,;,13,;,"due|induct|enzym",;,"expect|decreas|plasma",;,"oral|proteas",;,"induct",;,"",;,mechanism
DDI-DrugBank.d288.s11.p2,;,teniposide,;,TAXOL,;,teniposide,;,TAXOL,;,3,;,"inject|treat",;,"histori|sever|reaction",;,"",;,"inject",;,"",;,advise
DDI-DrugBank.d552.s1.p1,;,Nabilone,;,secobarbitone sodium,;,Nabilone,;,secobarbitone,;,8,;,"shown|addit|depress|effect|given|either",;,"",;,"alcohol",;,"effect",;,"",;,effect
DDI-MedLine.d36.s2.p5,;,carbamazepine,;,tricyclic antidepressants,;,carbamazepine,;,tricyclic,;,2,;,"toxicolog|screen",;,"report|case|alter",;,"",;,"toxicolog|screen",;,"",;,advise
DDI-DrugBank.d94.s11.p1,;,EQUETROTM,;,alprazolam,;,EQUETROTM,;,alprazolam,;,6,;,"due|induct|enzym",;,"expect|decreas|plasma",;,"oral|proteas",;,"induct",;,"",;,mechanism
DDI-DrugBank.d94.s11.p0,;,EQUETROTM,;,Acetaminophen,;,EQUETROTM,;,Acetaminophen,;,5,;,"due|induct|enzym",;,"expect|decreas|plasma",;,"oral|proteas",;,"induct",;,"",;,mechanism
DDI-DrugBank.d94.s11.p3,;,EQUETROTM,;,bupropion,;,EQUETROTM,;,bupropion,;,8,;,"due|induct|enzym",;,"expect|decreas|plasma",;,"oral|proteas",;,"induct",;,"",;,mechanism
DDI-DrugBank.d94.s11.p2,;,EQUETROTM,;,amitriptyline,;,EQUETROTM,;,amitriptyline,;,7,;,"due|induct|enzym",;,"expect|decreas|plasma",;,"oral|proteas",;,"induct",;,"",;,mechanism
DDI-DrugBank.d94.s11.p5,;,EQUETROTM,;,citalopram,;,EQUETROTM,;,citalopram,;,10,;,"due|induct|enzym",;,"expect|decreas|plasma",;,"oral|proteas",;,"induct",;,"",;,mechanism
DDI-DrugBank.d94.s11.p4,;,EQUETROTM,;,buspirone,;,EQUETROTM,;,buspirone,;,9,;,"due|induct|enzym",;,"expect|decreas|plasma",;,"oral|proteas",;,"induct",;,"",;,mechanism
DDI-DrugBank.d94.s11.p7,;,EQUETROTM,;,clonazepam,;,EQUETROTM,;,clonazepam,;,12,;,"due|induct|enzym",;,"expect|decreas|plasma",;,"oral|proteas",;,"induct",;,"",;,mechanism
DDI-DrugBank.d94.s11.p6,;,EQUETROTM,;,clobazam,;,EQUETROTM,;,clobazam,;,11,;,"due|induct|enzym",;,"expect|decreas|plasma",;,"oral|proteas",;,"induct",;,"",;,mechanism
DDI-DrugBank.d18.s0.p2,;,benzodiazepines,;,alcohol,;,benzodiazepines,;,alcohol,;,9,;,"includ|produc|effect|administ|medic",;,"",;,"",;,"produc|effect|medic",;,"",;,effect
DDI-DrugBank.d18.s0.p3,;,lorazepam,;,barbiturates,;,lorazepam,;,barbiturates,;,6,;,"produc|effect|administ|medic",;,"includ",;,"",;,"produc|effect|medic",;,"",;,effect
DDI-DrugBank.d18.s0.p1,;,benzodiazepines,;,barbiturates,;,benzodiazepines,;,barbiturates,;,8,;,"includ|produc|effect|administ|medic",;,"",;,"",;,"produc|effect|medic",;,"",;,effect
DDI-DrugBank.d283.s15.p1,;,fenofibrate,;,atorvastatin,;,fenofibrate,;,atorvastatin,;,4,;,"mg",;,"administr",;,"daili|10|day",;,"mg",;,"",;,mechanism
DDI-DrugBank.d18.s0.p4,;,lorazepam,;,alcohol,;,lorazepam,;,alcohol,;,7,;,"produc|effect|administ|medic",;,"includ",;,"",;,"produc|effect|medic",;,"",;,effect
DDI-DrugBank.d283.s15.p3,;,TRICOR,;,atorvastatin,;,TRICOR,;,atorvastatin,;,1,;,"",;,"administr|mg",;,"daili|10|day",;,"",;,"",;,mechanism
DDI-DrugBank.d198.s22.p3,;,nitrates,;,vardenafil,;,nitrates,;,vardenafil,;,6,;,"taken|1|4|hour",;,"vivo|blood|pressur",;,"increas|heart|rate",;,"hour",;,"",;,mechanism
DDI-DrugBank.d568.s23.p5,;,carbamazepine,;,escitalopram,;,carbamazepine,;,escitalopram,;,3,;,"might|increas|clearanc",;,"trough|citalopram|plasma",;,"m|consid|two",;,"clearanc",;,"",;,mechanism
DDI-MedLine.d102.s6.p0,;,estradiol,;,noradrenaline,;,estradiol,;,noradrenaline,;,2,;,"rat|supersensit",;,"",;,"compar|rat|valu",;,"",;,"",;,effect
DDI-DrugBank.d215.s0.p3,;,anileridine,;,anesthetics,;,anileridine,;,anesthetics,;,4,;,"coadminist",;,"observ",;,"agent|may|increas",;,"",;,"",;,advise
DDI-MedLine.d34.s7.p0,;,iron,;,cobalt,;,iron,;,cobalt,;,3,;,"significantli|inhibit|absorpt",;,"",;,"dietari|cobalt",;,"absorpt",;,"",;,mechanism
DDI-DrugBank.d99.s10.p0,;,TCAs,;,SSRIs,;,TCAs,;,SSRIs,;,0,;,"",;,"caution|indic|coadministr",;,"also|switch|one",;,"",;,"",;,advise
DDI-DrugBank.d114.s2.p19,;,methotrexate,;,PROLEUKIN,;,methotrexate,;,PROLEUKIN,;,3,;,"effect",;,"administr|drug|nephrotox",;,"may|increas|toxic",;,"effect",;,"",;,effect
DDI-DrugBank.d158.s4.p2,;,d-amphetamine,;,tricyclics,;,d-amphetamine,;,tricyclics,;,3,;,"possibl",;,"",;,"caus|increas|concentr",;,"",;,"",;,mechanism
DDI-DrugBank.d114.s2.p17,;,doxorubicin,;,PROLEUKIN,;,doxorubicin,;,PROLEUKIN,;,6,;,"hepatotox|effect",;,"administr|drug|nephrotox",;,"may|increas|toxic",;,"effect",;,"",;,effect
DDI-DrugBank.d114.s2.p14,;,cytotoxic,;,PROLEUKIN,;,cytotoxic,;,PROLEUKIN,;,9,;,"hepatotox|effect",;,"administr|drug|nephrotox",;,"may|increas|toxic",;,"effect",;,"",;,effect
DDI-DrugBank.d11.s0.p4,;,STRATTERA,;,albuterol,;,STRATTERA,;,albuterol,;,7,;,"administ|caution|patient|treat",;,"",;,"other|action|cardiovascular",;,"caution|patient",;,"",;,advise
DDI-DrugBank.d384.s5.p0,;,thiazides,;,vitamin D,;,thiazides,;,vitamin,;,0,;,"",;,"report|shown|concomit",;,"caus",;,"",;,"",;,effect
DDI-MedLine.d111.s10.p0,;,Theophylline,;,acetaminophen,;,Theophylline,;,acetaminophen,;,2,;,"decreas|bind",;,"",;,"net|chang|increas",;,"bind",;,"",;,mechanism
DDI-DrugBank.d114.s2.p10,;,indomethacin,;,PROLEUKIN,;,indomethacin,;,PROLEUKIN,;,13,;,"cytotox|hepatotox|effect",;,"administr|drug|nephrotox",;,"may|increas|toxic",;,"cytotox|effect",;,"",;,effect
DDI-DrugBank.d404.s5.p0,;,thiazides,;,vitamin D,;,thiazides,;,vitamin,;,0,;,"",;,"report|shown|concomit",;,"caus",;,"",;,"",;,effect
DDI-DrugBank.d415.s6.p0,;,ibuprofen,;,methotrexate,;,ibuprofen,;,methotrexate,;,3,;,"could|enhanc|toxic",;,"may|indic",;,"",;,"toxic",;,"",;,effect
DDI-DrugBank.d12.s3.p1,;,Atromid-S,;,tolbutamide,;,Atromid-S,;,tolbutamide,;,5,;,"may|displac|acid|drug|phenytoin",;,"",;,"bind",;,"drug|phenytoin",;,"",;,mechanism
DDI-DrugBank.d196.s6.p8,;,Ribavirin,;,zidovudine,;,Ribavirin,;,zidovudine,;,5,;,"antagon|vitro|activ",;,"",;,"",;,"vitro|activ",;,"",;,effect
DDI-MedLine.d16.s3.p0,;,halothane,;,ketamine,;,halothane,;,ketamine,;,16,;,"anesthet|requir|depress|much|hour|much|hour|inject",;,"",;,"50",;,"requir|hour|hour|inject",;,"",;,mechanism
DDI-DrugBank.d333.s5.p5,;,carbamazepine,;,clonazepam,;,carbamazepine,;,clonazepam,;,2,;,"induc",;,"",;,"m|caus|approxim",;,"induc",;,"",;,mechanism
DDI-DrugBank.d314.s30.p3,;,corticosteroid,;,live vaccines,;,corticosteroid,;,live,;,6,;,"therapi|may|exhibit|diminish|respons",;,"",;,"due|inhibit",;,"therapi|respons",;,"",;,effect
DDI-DrugBank.d219.s7.p5,;,NSAIDs,;,digoxin,;,NSAIDs,;,digoxin,;,14,;,"effect|renal|may|caus|chang|elimin|drug|lead|elev|serum|level",;,"like|other",;,"increas",;,"effect|chang|elimin|drug|serum|level",;,"",;,mechanism
DDI-DrugBank.d219.s7.p4,;,NSAIDs,;,cyclosporine,;,NSAIDs,;,cyclosporine,;,13,;,"effect|renal|may|caus|chang|elimin|drug|lead|elev|serum|level",;,"like|other",;,"increas",;,"effect|chang|elimin|drug|serum|level",;,"",;,mechanism
DDI-DrugBank.d219.s7.p6,;,NSAIDs,;,methotrexate,;,NSAIDs,;,methotrexate,;,15,;,"effect|renal|may|caus|chang|elimin|drug|lead|elev|serum|level",;,"like|other",;,"increas",;,"effect|chang|elimin|drug|serum|level",;,"",;,mechanism
DDI-DrugBank.d219.s7.p1,;,Lodine,;,cyclosporine,;,Lodine,;,cyclosporine,;,15,;,"like|effect|renal|may|caus|chang|elimin|drug|lead|elev|serum|level",;,"",;,"increas",;,"effect|chang|elimin|drug|serum|level",;,"",;,mechanism
DDI-DrugBank.d219.s7.p3,;,Lodine,;,methotrexate,;,Lodine,;,methotrexate,;,17,;,"like|effect|renal|may|caus|chang|elimin|drug|lead|elev|serum|level",;,"",;,"increas",;,"effect|chang|elimin|drug|serum|level",;,"",;,mechanism
DDI-DrugBank.d219.s7.p2,;,Lodine,;,digoxin,;,Lodine,;,digoxin,;,16,;,"like|effect|renal|may|caus|chang|elimin|drug|lead|elev|serum|level",;,"",;,"increas",;,"effect|chang|elimin|drug|serum|level",;,"",;,mechanism
DDI-DrugBank.d559.s1.p23,;,caffeine,;,CNS depressants,;,caffeine,;,CNS,;,12,;,"may|enhanc|effect|narcot|gener",;,"acetaminophen",;,"caus|increas",;,"effect|gener",;,"",;,effect
DDI-DrugBank.d559.s1.p22,;,caffeine,;,sedative-hypnotics,;,caffeine,;,sedative-hypnotics,;,11,;,"may|enhanc|effect|narcot|gener",;,"acetaminophen",;,"other|caus|increas",;,"effect|gener",;,"",;,effect
DDI-DrugBank.d559.s1.p21,;,caffeine,;,chlordiazepoxide,;,caffeine,;,chlordiazepoxide,;,10,;,"may|enhanc|effect|narcot|gener",;,"acetaminophen",;,"other|caus|increas",;,"effect|gener",;,"",;,effect
DDI-DrugBank.d310.s3.p2,;,cimetidine,;,nimodipine,;,cimetidine,;,nimodipine,;,2,;,"",;,"studi|healthi|volunt",;,"",;,"",;,"",;,mechanism
DDI-DrugBank.d509.s9.p3,;,ketoconazole,;,aripiprazole,;,ketoconazole,;,aripiprazole,;,7,;,"14|singl|dose",;,"",;,"increas|activ|metabolit",;,"dose",;,"",;,mechanism
DDI-DrugBank.d22.s0.p1,;,Aminosalicylic acid,;,Lanoxin,;,Aminosalicylic,;,Lanoxin,;,5,;,"may|decreas|amount|digoxin",;,"",;,"absorb",;,"amount|digoxin",;,"",;,mechanism
DDI-DrugBank.d22.s0.p0,;,Aminosalicylic acid,;,digoxin,;,Aminosalicylic,;,digoxin,;,3,;,"may|decreas|amount",;,"",;,"absorb",;,"amount",;,"",;,mechanism
DDI-DrugBank.d458.s19.p1,;,imidazole compounds,;,coumarin,;,imidazole,;,coumarin,;,6,;,"like|may|enhanc|anticoagul|effect",;,"taken|oral",;,"",;,"compound|anticoagul|effect",;,"",;,effect
DDI-MedLine.d73.s3.p1,;,MPTP,;,apomorphine,;,MPTP,;,apomorphine,;,11,;,"neuron|produc|toler|effect|supersensit|effect",;,"",;,"rat|respond|control",;,"toler|effect|supersensit|effect",;,"",;,effect
DDI-MedLine.d73.s3.p0,;,MPTP,;,amphetamine,;,MPTP,;,amphetamine,;,7,;,"neuron|produc|toler|effect",;,"",;,"supersensit|effect|rat",;,"toler|effect",;,"",;,effect
DDI-MedLine.d25.s12.p4,;,Macrolide antibiotics,;,simvastatin,;,Macrolide,;,simvastatin,;,11,;,"inhibit|metabol|reductas|inhibitor|metabol",;,"",;,"",;,"antibiot|metabol|reductas|inhibitor",;,"",;,mechanism
DDI-DrugBank.d392.s0.p0,;,Panretin,;,DEET,;,Panretin,;,DEET,;,5,;,"gel|concurr|use|product|contain",;,"appli",;,"common|compon",;,"gel|product|contain",;,"",;,advise
DDI-DrugBank.d392.s0.p1,;,Panretin,;,N-diethyl-m-toluamide,;,Panretin,;,N-diethyl-m-toluamide,;,7,;,"gel|concurr|use|product|contain",;,"appli",;,"common|compon",;,"gel|product|contain",;,"",;,advise
DDI-DrugBank.d324.s1.p4,;,Sonata,;,ethanol,;,Sonata,;,ethanol,;,5,;,"10|mg|potenti|effect",;,"",;,"test|reaction|time",;,"mg|effect",;,"",;,effect
DDI-DrugBank.d529.s4.p3,;,aspirin,;,flurbiprofen,;,aspirin,;,flurbiprofen,;,0,;,"",;,"administr",;,"result|lower|serum",;,"",;,"",;,mechanism
DDI-DrugBank.d43.s6.p3,;,VIDEX,;,ganciclovir,;,VIDEX,;,ganciclovir,;,5,;,"2|hour|prior|concurr|oral",;,"",;,"associ|increas",;,"hour|concurr",;,"",;,mechanism
DDI-DrugBank.d115.s10.p1,;,Gleevec,;,dihydropyridine calcium channel blockers,;,Gleevec,;,dihydropyridine,;,7,;,"increas|metabol|drug",;,"",;,"certain|reductas",;,"drug",;,"",;,mechanism
DDI-DrugBank.d115.s10.p0,;,Gleevec,;,benzodiazepines,;,Gleevec,;,benzodiazepines,;,7,;,"increas|metabol|drug",;,"",;,"dihydropyridin|calcium|channel",;,"drug",;,"",;,mechanism
DDI-DrugBank.d487.s8.p0,;,anticoagulants,;,corticosteroids,;,anticoagulants,;,corticosteroids,;,2,;,"given|concurr",;,"report|enhanc|well",;,"",;,"",;,"",;,effect
DDI-DrugBank.d200.s0.p0,;,probenecid,;,acyclovir,;,probenecid,;,acyclovir,;,0,;,"",;,"",;,"shown|increas|mean",;,"",;,"",;,mechanism
DDI-DrugBank.d64.s3.p0,;,cholestyramine,;,anticoagulants,;,cholestyramine,;,anticoagulants,;,5,;,"may|reduc|gastrointestin|absorpt|oral",;,"sinc",;,"vitamin|net|effect",;,"absorpt",;,"",;,mechanism
DDI-DrugBank.d64.s3.p1,;,cholestyramine,;,vitamin K,;,cholestyramine,;,vitamin,;,6,;,"may|reduc|gastrointestin|absorpt|oral|anticoagul",;,"sinc",;,"net|effect",;,"absorpt|anticoagul",;,"",;,mechanism
DDI-DrugBank.d321.s1.p3,;,praziquantel,;,albendazole sulfoxide,;,praziquantel,;,albendazole,;,9,;,"increas|mean|maximum|plasma|concentr|area|curv",;,"",;,"healthi|subject|compar",;,"maximum|plasma|concentr|area|curv",;,"",;,mechanism
DDI-DrugBank.d304.s0.p3,;,colestipol,;,thiazide diuretics,;,colestipol,;,thiazide,;,1,;,"",;,"interact",;,"may|prevent|diuret",;,"",;,"",;,effect
DDI-DrugBank.d304.s0.p1,;,cholestyramine,;,thiazide diuretics,;,cholestyramine,;,thiazide,;,3,;,"colestipol",;,"interact",;,"may|prevent|diuret",;,"colestipol",;,"",;,effect
DDI-DrugBank.d11.s3.p2,;,STRATTERA,;,quinidine,;,STRATTERA,;,quinidine,;,8,;,"may|necessari|coadminist",;,"adjust",;,"",;,"",;,"",;,advise
DDI-DrugBank.d26.s0.p7,;,narcotic analgesic,;,DILAUDID,;,narcotic,;,DILAUDID,;,13,;,"gener|tricycl|antidepress|depress|concomitantli",;,"receiv|other",;,"may|exhibit|addit",;,"antidepress|depress",;,"",;,effect
DDI-MedLine.d87.s1.p1,;,ADL-8-2698,;,opioid,;,ADL-8-2698,;,opioid,;,8,;,"novel|peripher|opioid|antagonist|may|select|prevent",;,"",;,"gastrointestin|effect|without",;,"novel|antagonist",;,"",;,effect
DDI-DrugBank.d494.s1.p0,;,calcium acetate,;,digitalis glycosides,;,calcium,;,digitalis,;,0,;,"",;,"",;,"may|caus|hypercalcemia",;,"acet",;,"",;,effect
DDI-DrugBank.d154.s10.p0,;,Nalfon,;,loop diuretics,;,Nalfon,;,loop,;,3,;,"may|resist|effect",;,"treat",;,"",;,"effect",;,"",;,effect
DDI-DrugBank.d160.s1.p0,;,ethambutol,;,aluminum hydroxide,;,ethambutol,;,aluminum,;,0,;,"",;,"recommend|avoid|concurr",;,"contain|antacid|least",;,"",;,"",;,advise
DDI-DrugBank.d82.s33.p0,;,beta-adrenoceptor blocking agents,;,non-steroidal antiinflammatory drugs,;,beta-adrenoceptor,;,non-steroidal,;,0,;,"",;,"antihypertens|effect",;,"includ",;,"agent",;,"",;,effect
DDI-DrugBank.d82.s33.p1,;,beta-adrenoceptor blocking agents,;,INDOCIN,;,beta-adrenoceptor,;,INDOCIN,;,4,;,"antiinflammatori|drug|includ",;,"antihypertens|effect",;,"",;,"agent|antiinflammatori|drug",;,"",;,effect
DDI-DrugBank.d187.s13.p2,;,valproate,;,isoniazid,;,valproate,;,isoniazid,;,2,;,"co|administ",;,"case|studi|shown",;,"",;,"co",;,"",;,mechanism
DDI-DrugBank.d522.s5.p5,;,terfenadine,;,dirithromycin,;,terfenadine,;,dirithromycin,;,1,;,"plu",;,"one|max|alon",;,"",;,"",;,"",;,mechanism
DDI-DrugBank.d53.s8.p1,;,efavirenz,;,azithromycin,;,efavirenz,;,azithromycin,;,4,;,"modest|effect|pharmacokinet",;,"",;,"",;,"effect|pharmacokinet",;,"",;,mechanism
DDI-DrugBank.d158.s6.p4,;,MAOI antidepressants,;,amphetamine,;,MAOI,;,amphetamine,;,5,;,"well|metabolit|slow",;,"inhibitor",;,"",;,"metabolit",;,"",;,mechanism
DDI-DrugBank.d53.s8.p2,;,fluconazole,;,azithromycin,;,fluconazole,;,azithromycin,;,3,;,"modest|effect|pharmacokinet",;,"efavirenz",;,"",;,"effect|pharmacokinet",;,"",;,mechanism
DDI-DrugBank.d95.s0.p2,;,L-arginine,;,cyclosporin,;,L-arginine,;,cyclosporin,;,4,;,"may|counteract|effect",;,"",;,"",;,"effect",;,"",;,effect
DDI-DrugBank.d263.s9.p0,;,zalcitabine,;,lamivudine,;,zalcitabine,;,lamivudine,;,0,;,"",;,"use",;,"",;,"",;,"",;,advise
DDI-MedLine.d68.s0.p13,;,cimetidine,;,iodamide,;,cimetidine,;,iodamide,;,5,;,"dose|20|enhanc",;,"effect|renal|excret",;,"excret|chronic",;,"dose",;,"",;,mechanism
DDI-DrugBank.d185.s6.p0,;,dapsone,;,folic acid antagonists,;,dapsone,;,folic,;,1,;,"",;,"oral",;,"note|possibl|increas",;,"",;,"",;,effect
DDI-DrugBank.d299.s2.p2,;,moclobemide,;,almotriptan,;,moclobemide,;,almotriptan,;,3,;,"result|decreas",;,"",;,"clearanc|increas|approxim",;,"decreas",;,"",;,mechanism
DDI-DrugBank.d405.s1.p2,;,alcohol,;,ethchlorvynol,;,alcohol,;,ethchlorvynol,;,8,;,"may|enhanc|depress|administ",;,"",;,"",;,"depress",;,"",;,effect
