DDI-DrugBank.d345.s11.p11,;,penicillin G,;,colestipol hydrochloride,;,penicillin,;,colestipol,;,7,;,"gemfibrozil|significantli|decreas|given|simultan",;,"absorpt",;,"",;,"gemfibrozil",;,"",;,mechanism
DDI-DrugBank.d64.s89.p9,;,anticoagulant,;,phenytoin,;,anticoagulant,;,phenytoin,;,0,;,"",;,"oral|anticoagul|may",;,"administ",;,"",;,"",;,mechanism
DDI-DrugBank.d484.s0.p35,;,Etonogestrel,;,phenylbutazone,;,Etonogestrel,;,phenylbutazone,;,44,;,"may|interact|follow|acetaminophen|antibiot|ampicillin|anticonvuls|antifung|atorvastatin|drug|classifi|proteas|inhibitor",;,"",;,"rifadin|vitamin",;,"acetaminophen|antibiot|ampicillin|anticonvuls|antifung|drug|proteas|inhibitor",;,"",;,int
DDI-DrugBank.d226.s1.p1,;,Digoxin,;,Adenocard,;,Digoxin,;,Adenocard,;,8,;,"verapamil|use|may|rare|associ|ventricular|combin",;,"",;,"",;,"verapamil|use",;,"",;,effect
DDI-DrugBank.d104.s1.p0,;,CNS depressant drugs,;,fenfluramine,;,CNS,;,fenfluramine,;,4,;,"use|caution|patient|take",;,"",;,"sinc|effect|may",;,"drug|caution|patient",;,"",;,advise
DDI-DrugBank.d340.s32.p3,;,rifampin,;,VIRACEPT,;,rifampin,;,VIRACEPT,;,0,;,"",;,"",;,"result|decreas|plasma",;,"",;,"",;,mechanism
DDI-DrugBank.d488.s3.p0,;,heparin,;,antithrombin III,;,heparin,;,antithrombin,;,3,;,"enhanc|concurr|treatment",;,"anticoagul|effect",;,"patient",;,"concurr|treatment",;,"",;,effect
DDI-DrugBank.d82.s4.p0,;,INDOCIN,;,NSAIDs,;,INDOCIN,;,NSAIDs,;,0,;,"",;,"concomit|use",;,"recommend|due|increas",;,"",;,"",;,advise
DDI-DrugBank.d236.s3.p2,;,Adrenergic blockers,;,amphetamines,;,Adrenergic,;,amphetamines,;,1,;,"inhibit",;,"",;,"",;,"blocker",;,"",;,effect
DDI-DrugBank.d236.s8.p1,;,d-amphetamine,;,protriptyline,;,d-amphetamine,;,protriptyline,;,1,;,"",;,"",;,"possibl|other|tricycl",;,"",;,"",;,mechanism
DDI-DrugBank.d373.s3.p2,;,digoxin,;,digoxin,;,digoxin,;,digoxin,;,1,;,"increas",;,"",;,"level|12|normal",;,"",;,"",;,mechanism
DDI-DrugBank.d484.s0.p39,;,Etonogestrel,;,rifampin,;,Etonogestrel,;,rifampin,;,49,;,"may|interact|follow|acetaminophen|antibiot|ampicillin|anticonvuls|antifung|atorvastatin|drug|classifi|proteas|inhibitor|rifadin",;,"",;,"vitamin",;,"acetaminophen|antibiot|ampicillin|anticonvuls|antifung|drug|proteas|inhibitor|rifadin",;,"",;,int
DDI-DrugBank.d401.s0.p14,;,AKINETON,;,antiarrhythmics,;,AKINETON,;,antiarrhythmics,;,16,;,"administ|concomitantli|drug|secondari|anticholinerg|certain|narcot|analges|phenothiazin|tricycl|certain",;,"central|anticholinerg|occur",;,"",;,"drug|anticholinerg|analges|phenothiazin",;,"",;,effect
DDI-DrugBank.d210.s21.p3,;,methotrexate,;,rofecoxib,;,methotrexate,;,rofecoxib,;,3,;,"75|mg",;,"24|hour|similar",;,"b|plasma|concentr",;,"mg",;,"",;,mechanism
DDI-DrugBank.d400.s6.p4,;,NSAIDs,;,thiazides,;,NSAIDs,;,thiazides,;,4,;,"reduc|natriuret|effect",;,"well|shown",;,"",;,"effect",;,"",;,effect
DDI-DrugBank.d368.s0.p0,;,DIAMOX,;,phenytoin,;,DIAMOX,;,phenytoin,;,1,;,"modifi",;,"",;,"metabol|increas|serum",;,"modifi",;,"",;,mechanism
DDI-DrugBank.d245.s9.p0,;,miconazole,;,hypoglycemic agents,;,miconazole,;,hypoglycemic,;,1,;,"oral",;,"potenti|interact|oral",;,"lead|sever|hypoglycemia",;,"",;,"",;,effect
DDI-DrugBank.d420.s3.p5,;,OMNICEF,;,antacid,;,OMNICEF,;,antacid,;,4,;,"taken|least|2|hour",;,"antacid|requir",;,"",;,"hour",;,"",;,advise
DDI-DrugBank.d380.s4.p0,;,buprenorphine,;,benzodiazepines,;,buprenorphine,;,benzodiazepines,;,0,;,"",;,"number|report|experi",;,"",;,"",;,"",;,effect
DDI-DrugBank.d314.s32.p0,;,vaccines,;,corticosteroid,;,vaccines,;,corticosteroid,;,2,;,"",;,"administr",;,"d|therapi|discontinu",;,"",;,"",;,advise
DDI-MedLine.d30.s8.p2,;,(-)-NANM,;,naloxone,;,(-)-NANM,;,naloxone,;,4,;,"antagon",;,"effect",;,"",;,"",;,"",;,effect
DDI-DrugBank.d162.s12.p6,;,non-steroidal anti-inflammatory agent,;,thiazide diuretics,;,non-steroidal,;,thiazide,;,7,;,"reduc|antihypertens|effect",;,"administr",;,"",;,"agent|effect",;,"",;,effect
DDI-DrugBank.d170.s5.p15,;,DURAGESIC,;,sedatives,;,DURAGESIC,;,sedatives,;,10,;,"transderm|central|nervou|system|includ|limit",;,"concomit|use",;,"gener|skelet|muscl",;,"system",;,"",;,effect
DDI-DrugBank.d400.s6.p3,;,NSAIDs,;,furosemide,;,NSAIDs,;,furosemide,;,3,;,"reduc|natriuret|effect",;,"well|shown",;,"thiazid",;,"effect",;,"",;,effect
DDI-DrugBank.d485.s12.p16,;,felbamate,;,ethinyl estradiol,;,felbamate,;,ethinyl,;,6,;,"metabol",;,"",;,"lead|possibl|decreas",;,"metabol",;,"",;,mechanism
DDI-DrugBank.d456.s1.p8,;,TARCEVA,;,saquinavir,;,TARCEVA,;,saquinavir,;,14,;,"strong|inhibitor|limit",;,"use|administ|take",;,"troleandomycin",;,"inhibitor",;,"",;,advise
DDI-MedLine.d3.s14.p0,;,Amprenavir,;,rifabutin,;,Amprenavir,;,rifabutin,;,3,;,"significantli|decreas|clearanc",;,"",;,"combin",;,"clearanc",;,"",;,mechanism
DDI-DrugBank.d170.s5.p13,;,DURAGESIC,;,central nervous system depressants,;,DURAGESIC,;,central,;,3,;,"transderm",;,"concomit|use",;,"includ|limit|other",;,"",;,"",;,effect
DDI-DrugBank.d78.s1.p10,;,quinolones,;,didanosine,;,quinolones,;,didanosine,;,20,;,"antacid|contain|metal|cation|contain|iron|formul|contain|trival|cation",;,"",;,"tablet|pediatr|oral",;,"antacid|cation|iron|formul|trival|cation",;,"",;,mechanism
DDI-DrugBank.d79.s1.p0,;,contraceptives,;,lymecycline,;,contraceptives,;,lymecycline,;,4,;,"may|less|effect|take",;,"",;,"",;,"",;,"",;,effect
DDI-DrugBank.d559.s0.p0,;,butalbital,;,monoamine oxidase (MAO) inhibitors,;,butalbital,;,monoamine,;,2,;,"may|enhanc",;,"effect",;,"",;,"",;,"",;,effect
DDI-DrugBank.d158.s14.p2,;,Haloperidol,;,amphetamines,;,Haloperidol,;,amphetamines,;,8,;,"block|dopamin|thu|inhibit|central|stimul|effect",;,"",;,"",;,"block|thu|stimul|effect",;,"",;,effect
DDI-DrugBank.d132.s18.p3,;,nonsteroial anti-inflammatory drugs,;,cyclosporine,;,nonsteroial,;,cyclosporine,;,1,;,"concomitantli",;,"",;,"associ|increas|possibl",;,"drug",;,"",;,mechanism
DDI-DrugBank.d511.s4.p4,;,FOSCAVIR,;,aminoglycosides,;,FOSCAVIR,;,aminoglycosides,;,5,;,"avoid|combin|potenti|nephrotox|drug",;,"caus|renal|use",;,"amphotericin|intraven|potenti",;,"combin|drug",;,"",;,advise
DDI-DrugBank.d441.s8.p0,;,ZYVOX,;,serotonergic agents,;,ZYVOX,;,serotonergic,;,1,;,"concomit",;,"sign|symptom|occur",;,"",;,"",;,"",;,advise
DDI-DrugBank.d439.s0.p0,;,Corticotropin,;,diuretic,;,Corticotropin,;,diuretic,;,5,;,"may|electrolyt|loss|associ",;,"",;,"c",;,"electrolyt|loss",;,"",;,effect
DDI-DrugBank.d211.s2.p8,;,Chloramphenicol,;,penicillins,;,Chloramphenicol,;,penicillins,;,8,;,"may|interfer|bactericid|effect",;,"",;,"",;,"effect",;,"",;,effect
DDI-DrugBank.d537.s0.p1,;,Bentiromide,;,Tylenol,;,Bentiromide,;,Tylenol,;,4,;,"may|interact|acetaminophen",;,"",;,"local|anesthet|acid",;,"",;,"",;,int
DDI-DrugBank.d552.s1.p3,;,Nabilone,;,codeine,;,Nabilone,;,codeine,;,11,;,"shown|addit|depress|effect|given|either|alcohol",;,"",;,"",;,"effect|alcohol",;,"",;,effect
DDI-DrugBank.d485.s40.p2,;,Ethinyl estradiol,;,theophylline,;,Ethinyl,;,theophylline,;,3,;,"may|inhibit|metabol",;,"",;,"lead|increas|plasma",;,"estradiol|metabol",;,"",;,mechanism
DDI-DrugBank.d446.s0.p1,;,Chlorotrianisene,;,aspirin,;,Chlorotrianisene,;,aspirin,;,3,;,"may|interact",;,"",;,"calcium",;,"",;,"",;,int
DDI-DrugBank.d401.s0.p16,;,AKINETON,;,antihistamines,;,AKINETON,;,antihistamines,;,19,;,"administ|concomitantli|drug|secondari|anticholinerg|certain|narcot|analges|phenothiazin|tricycl|certain|antiarrhythm",;,"central|anticholinerg|occur",;,"",;,"drug|anticholinerg|analges|phenothiazin|antiarrhythm",;,"",;,effect
DDI-DrugBank.d202.s0.p0,;,tricyclic antidepressants,;,cimetidine,;,tricyclic,;,cimetidine,;,3,;,"report|significantli",;,"serum|concentr",;,"either|ad|drug",;,"antidepress",;,"",;,mechanism
DDI-DrugBank.d568.s13.p7,;,pimozide,;,citalopram,;,pimozide,;,citalopram,;,4,;,"2|mg|racem",;,"control|singl|dose",;,"m|40|mg",;,"mg",;,"",;,effect
DDI-DrugBank.d511.s0.p0,;,FOSCAVIR,;,pentamidine,;,FOSCAVIR,;,pentamidine,;,1,;,"intraven",;,"possibl|drug|interact",;,"",;,"",;,"",;,int
DDI-DrugBank.d537.s0.p6,;,Bentiromide,;,lidocaine,;,Bentiromide,;,lidocaine,;,12,;,"may|interact|acetaminophen|local|anesthet",;,"",;,"acid|prepar|thiazid",;,"anesthet",;,"",;,int
DDI-DrugBank.d19.s9.p5,;,disulfiram,;,nitrites,;,disulfiram,;,nitrites,;,2,;,"may",;,"simultan|ingest|disulfiram",;,"rat|form",;,"",;,"",;,effect
DDI-DrugBank.d19.s9.p0,;,disulfiram,;,nitrite,;,disulfiram,;,nitrite,;,0,;,"",;,"simultan|ingest",;,"diet|week|report",;,"",;,"",;,effect
DDI-DrugBank.d110.s0.p4,;,anesthetic solutions,;,phenothiazines,;,anesthetic,;,phenothiazines,;,10,;,"contain|patient|receiv|monoamin|oxidas|tricycl|antidepress",;,"administr|local",;,"may|produc|prolong",;,"solut|patient|monoamin|oxidas|antidepress",;,"",;,effect
DDI-DrugBank.d82.s7.p0,;,anticoagulants,;,INDOCIN,;,anticoagulants,;,INDOCIN,;,0,;,"",;,"bleed|report|patient",;,"",;,"",;,"",;,effect
DDI-DrugBank.d340.s31.p0,;,rifabutin,;,VIRACEPT,;,rifabutin,;,VIRACEPT,;,5,;,"reduc|usual|dose|administ",;,"recommend|dose",;,"",;,"dose",;,"",;,advise
DDI-DrugBank.d238.s17.p0,;,Fluvoxamine,;,TCA,;,Fluvoxamine,;,TCA,;,8,;,"also|shown|inhibit|also|involv",;,"",;,"",;,"",;,"",;,mechanism
DDI-DrugBank.d347.s7.p41,;,zinc,;,FACTIVE,;,zinc,;,FACTIVE,;,16,;,"metal|tablet|pediatr|oral|solut|taken|within|3|hour|2|hour",;,"product|contain|ferrou",;,"",;,"metal|tablet|solut|hour|hour",;,"",;,advise
DDI-DrugBank.d548.s1.p0,;,duloxetine,;,fluvoxamine,;,duloxetine,;,fluvoxamine,;,0,;,"",;,"use",;,"inhibitor|result|approxim",;,"",;,"",;,mechanism
DDI-DrugBank.d335.s1.p1,;,clorazepate dipotassium,;,ethyl alcohol,;,clorazepate,;,ethyl,;,4,;,"prolong|sleep|time",;,"experi|indic",;,"increas|inhibitori|effect",;,"prolong|time",;,"",;,effect
DDI-DrugBank.d380.s6.p1,;,SUBUTEX,;,benzodiazepines,;,SUBUTEX,;,benzodiazepines,;,4,;,"prescrib|caution|patient",;,"",;,"other|drug|act",;,"caution|patient",;,"",;,advise
DDI-DrugBank.d380.s6.p2,;,SUBOXONE,;,benzodiazepines,;,SUBOXONE,;,benzodiazepines,;,3,;,"prescrib|caution|patient",;,"",;,"other|drug|act",;,"caution|patient",;,"",;,advise
DDI-DrugBank.d267.s5.p10,;,NUROMAX,;,lithium,;,NUROMAX,;,lithium,;,16,;,"includ|certain|antibiot|sodium|magnesium",;,"drug|may|enhanc",;,"local",;,"antibiot|sodium|magnesium",;,"",;,effect
DDI-DrugBank.d314.s30.p4,;,corticosteroid,;,inactivated vaccines,;,corticosteroid,;,inactivated,;,7,;,"therapi|may|exhibit|diminish|respons",;,"",;,"due|inhibit",;,"therapi|respons",;,"",;,effect
DDI-DrugBank.d267.s5.p11,;,NUROMAX,;,anesthetics,;,NUROMAX,;,anesthetics,;,18,;,"includ|certain|antibiot|sodium|magnesium|local",;,"drug|may|enhanc",;,"",;,"antibiot|sodium|magnesium",;,"",;,effect
DDI-DrugBank.d466.s19.p8,;,fexofenadine hydrochloride,;,antacid,;,fexofenadine,;,antacid,;,11,;,"x|60|mg|within|15|minut|aluminum|magnesium|contain",;,"120|mg",;,"d|decreas|cmax",;,"hydrochlorid|x|mg|minut|aluminum|magnesium",;,"",;,mechanism
DDI-DrugBank.d132.s1.p0,;,diflunisal,;,coumarins,;,diflunisal,;,coumarins,;,2,;,"competit|displac",;,"may|occur",;,"protein|bind",;,"",;,"",;,mechanism
DDI-DrugBank.d373.s2.p14,;,digoxin,;,nifedipine,;,digoxin,;,nifedipine,;,5,;,"level|monitor|discontinu",;,"report|patient|elev",;,"avoid|possibl",;,"level",;,"",;,advise
DDI-DrugBank.d85.s0.p0,;,NSAIDs,;,ACE inhibitors,;,NSAIDs,;,ACE,;,2,;,"patient|receiv",;,"use",;,"may|potenti|renal",;,"patient",;,"",;,effect
DDI-DrugBank.d350.s12.p13,;,phenytoin,;,CANCIDAS,;,phenytoin,;,CANCIDAS,;,3,;,"",;,"result|analys|patient",;,"may|result|clinic",;,"",;,"",;,mechanism
DDI-DrugBank.d350.s12.p16,;,dexamethasone,;,CANCIDAS,;,dexamethasone,;,CANCIDAS,;,2,;,"",;,"result|analys|patient",;,"may|result|clinic",;,"",;,"",;,mechanism
DDI-DrugBank.d350.s12.p18,;,carbamazepine,;,CANCIDAS,;,carbamazepine,;,CANCIDAS,;,1,;,"",;,"result|analys|patient",;,"may|result|clinic",;,"",;,"",;,mechanism
DDI-DrugBank.d450.s6.p20,;,metoclopramide,;,digoxin,;,metoclopramide,;,digoxin,;,3,;,"may|interfer|intestin",;,"certain|anticanc",;,"result|low|serum",;,"",;,"",;,mechanism
DDI-DrugBank.d124.s26.p69,;,amiodarone,;,saquinavir,;,amiodarone,;,saquinavir,;,18,;,"ergot|may|elev|plasma|concentr|coadminist",;,"specif|studi|coadministr",;,"",;,"plasma|concentr",;,"",;,mechanism
DDI-DrugBank.d396.s2.p1,;,MAO inhibitors,;,hydrocodone,;,MAO,;,hydrocodone,;,2,;,"tricycl|antidepress",;,"use",;,"prepar|may|increas",;,"inhibitor|antidepress",;,"",;,effect
DDI-DrugBank.d396.s2.p4,;,tricyclic antidepressants,;,hydrocodone,;,tricyclic,;,hydrocodone,;,0,;,"",;,"use|inhibitor",;,"prepar|may|increas",;,"antidepress",;,"",;,effect
DDI-DrugBank.d485.s12.p24,;,phenytoin,;,progestins,;,phenytoin,;,progestins,;,7,;,"metabol|ethinyl|estradiol",;,"",;,"lead|possibl|decreas",;,"metabol|ethinyl|estradiol",;,"",;,mechanism
DDI-DrugBank.d485.s12.p25,;,topiramate,;,ethinyl estradiol,;,topiramate,;,ethinyl,;,3,;,"metabol",;,"",;,"lead|possibl|decreas",;,"metabol",;,"",;,mechanism
